Customer_Age,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
52,1,0.3111111111111111,0.38796296296296295,0.34969135802469137,44,6,3,1,2484.0,1495,989.0,0.922,4084,86,0.536,0.602
40,3,0.3111111111111111,0.38796296296296295,0.34969135802469137,28,6,2,2,1709.0,0,1709.0,0.685,4981,79,0.975,0.0
51,3,0.20030864197530865,0.466820987654321,0.10679012345679012,31,5,1,5,15340.0,2331,13009.0,0.565,2965,51,0.594,0.152
34,3,0.20030864197530865,0.466820987654321,0.15246913580246912,23,5,1,4,4185.0,2517,1668.0,0.861,2179,55,0.774,0.601
51,2,0.15092592592592594,0.466820987654321,0.34969135802469137,33,3,1,4,4941.0,786,4155.0,0.833,3822,50,1.083,0.159
35,2,0.043055555555555555,0.466820987654321,0.17885802469135803,24,5,2,3,2655.0,1527,1128.0,0.715,1921,26,0.444,0.575
45,4,0.043055555555555555,0.466820987654321,0.13780864197530865,37,1,2,2,13093.0,2517,10576.0,0.426,2032,39,0.444,0.192
44,2,0.3111111111111111,0.38796296296296295,0.34969135802469137,36,5,2,4,1438.3,0,1438.3,0.421,1944,36,0.5,0.0
41,4,0.3111111111111111,0.07376543209876543,0.17885802469135803,36,4,1,0,5654.0,2470,3184.0,0.637,15123,111,0.881,0.437
48,2,0.3111111111111111,0.07376543209876543,0.13780864197530865,33,3,2,2,25217.0,1754,23463.0,0.712,15054,110,0.833,0.07
38,2,0.09907407407407408,0.466820987654321,0.15246913580246912,30,2,3,2,3735.0,1421,2314.0,0.57,1837,47,0.741,0.38
50,1,0.3111111111111111,0.38796296296296295,0.15246913580246912,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336
55,2,0.09907407407407408,0.466820987654321,0.34969135802469137,36,6,3,4,2967.0,2129,838.0,1.075,2177,59,0.788,0.718
44,4,0.3111111111111111,0.38796296296296295,0.17885802469135803,40,6,5,3,1572.0,874,698.0,0.947,4996,80,0.739,0.556
31,0,0.1449074074074074,0.38796296296296295,0.34969135802469137,24,3,2,4,3827.0,1397,2430.0,0.88,2491,64,1.0,0.365
65,0,0.3111111111111111,0.38796296296296295,0.34969135802469137,56,5,3,3,1438.3,0,1438.3,0.76,2249,61,0.564,0.0
44,3,0.3111111111111111,0.38796296296296295,0.13780864197530865,31,4,3,4,12871.0,758,12113.0,0.778,3060,60,1.069,0.059
42,2,0.3111111111111111,0.466820987654321,0.13780864197530865,36,2,2,1,6280.0,2181,4099.0,0.795,14109,92,0.878,0.347
53,1,0.20030864197530865,0.466820987654321,0.34969135802469137,47,6,1,2,3445.0,1074,2371.0,0.67,1074,31,0.632,0.312
38,3,0.20030864197530865,0.466820987654321,0.34969135802469137,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809
42,5,0.15092592592592594,0.07145061728395062,0.07438271604938272,36,4,1,2,34516.0,1839,32677.0,0.69,1230,34,0.889,0.053
41,0,0.20030864197530865,0.466820987654321,0.34969135802469137,31,4,2,4,2685.0,1647,1038.0,0.812,4625,94,0.516,0.613
45,2,0.09907407407407408,0.466820987654321,0.15246913580246912,36,6,1,3,31625.0,0,31625.0,0.559,4503,77,0.674,0.0
41,4,0.1449074074074074,0.07376543209876543,0.15246913580246912,36,6,2,2,34516.0,0,34516.0,0.742,4077,67,0.763,0.0
49,2,0.3111111111111111,0.466820987654321,0.34969135802469137,38,3,3,1,6674.0,1402,5272.0,0.695,7468,92,0.614,0.21
51,1,0.15092592592592594,0.466820987654321,0.34969135802469137,32,5,3,3,1438.3,0,1438.3,0.905,2585,45,0.5,0.0
31,1,0.09907407407407408,0.38796296296296295,0.17885802469135803,22,4,1,3,9096.0,0,9096.0,0.768,2318,54,0.688,0.0
43,3,0.043055555555555555,0.466820987654321,0.15246913580246912,27,4,2,2,3676.0,673,3003.0,0.629,14651,105,0.78,0.183
32,1,0.20030864197530865,0.466820987654321,0.34969135802469137,36,1,1,2,4097.0,1293,2804.0,0.671,15925,100,0.786,0.316
36,3,0.3111111111111111,0.38796296296296295,0.17885802469135803,18,4,3,3,2265.0,1345,920.0,0.808,4009,73,0.49,0.594
54,1,0.3111111111111111,0.07145061728395062,0.13780864197530865,43,4,2,3,2910.0,2030,880.0,0.769,1256,21,0.4,0.698
32,0,0.09907407407407408,0.07145061728395062,0.34969135802469137,36,3,3,4,3788.0,1325,2463.0,0.607,3975,65,0.477,0.35
43,3,0.3111111111111111,0.466820987654321,0.10679012345679012,33,6,1,3,7951.0,1456,6495.0,0.882,4452,65,0.512,0.183
44,3,0.3111111111111111,0.38796296296296295,0.15246913580246912,33,6,3,3,4131.0,785,3346.0,0.543,906,22,1.2,0.19
33,1,0.3111111111111111,0.38796296296296295,0.15246913580246912,26,4,1,0,1438.3,0,1438.3,0.865,2557,55,0.618,0.0
39,2,0.043055555555555555,0.466820987654321,0.34969135802469137,36,4,3,4,1438.3,886,552.3,0.24,1674,42,0.312,0.616
51,4,0.3111111111111111,0.38796296296296295,0.17885802469135803,37,2,3,2,4708.0,920,3788.0,0.544,2179,50,1.273,0.195
52,2,0.3111111111111111,0.38796296296296295,0.17885802469135803,44,6,2,3,3360.0,1219,2141.0,0.412,1309,30,1.0,0.363
43,2,0.20030864197530865,0.466820987654321,0.13780864197530865,37,1,3,3,2600.0,2047,553.0,0.749,8804,111,0.682,0.787
58,3,0.20030864197530865,0.38796296296296295,0.15246913580246912,51,2,2,1,10021.0,1952,8069.0,0.699,4431,68,0.581,0.195
51,3,0.3111111111111111,0.466820987654321,0.15246913580246912,46,6,3,3,3458.0,1989,1469.0,0.707,3409,59,1.034,0.575
54,3,0.15092592592592594,0.466820987654321,0.15246913580246912,41,3,3,2,10448.0,1569,8879.0,0.482,1604,39,0.444,0.15
39,1,0.09907407407407408,0.38796296296296295,0.34969135802469137,32,4,2,3,2144.0,1557,587.0,0.775,4571,85,0.848,0.726
35,3,0.043055555555555555,0.466820987654321,0.15246913580246912,30,5,3,4,13590.0,1528,12062.0,0.728,2137,52,0.486,0.112
62,0,0.1449074074074074,0.38796296296296295,0.13780864197530865,50,5,2,2,14314.0,656,13658.0,0.822,4355,70,0.667,0.046
50,2,0.3111111111111111,0.38796296296296295,0.10679012345679012,36,6,2,4,2611.0,1824,787.0,0.711,4232,80,0.633,0.699
43,3,0.050617283950617285,0.38796296296296295,0.17885802469135803,24,3,3,4,5182.0,1607,3575.0,0.874,5235,92,0.586,0.31
48,3,0.3111111111111111,0.38796296296296295,0.34969135802469137,43,6,2,2,2423.0,1773,650.0,0.574,2038,64,0.362,0.732
33,2,0.09907407407407408,0.38796296296296295,0.15246913580246912,23,3,4,3,7081.0,1874,5207.0,0.699,2249,47,1.35,0.265
56,3,0.3111111111111111,0.466820987654321,0.17885802469135803,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0
50,1,0.15092592592592594,0.38796296296296295,0.10679012345679012,39,6,3,3,9248.0,0,9248.0,0.613,2325,45,0.552,0.0
48,3,0.20030864197530865,0.38796296296296295,0.34969135802469137,32,1,2,3,2648.0,1539,1109.0,0.94,4926,89,0.816,0.581
50,1,0.050617283950617285,0.466820987654321,0.17885802469135803,41,6,3,3,1694.0,479,1215.0,0.838,2349,42,0.312,0.283
50,2,0.3111111111111111,0.466820987654321,0.34969135802469137,42,5,3,0,1770.0,1706,64.0,0.626,4940,94,0.774,0.964
46,3,0.3111111111111111,0.07145061728395062,0.10679012345679012,30,3,2,1,8869.0,0,8869.0,0.413,1935,40,0.429,0.0
51,2,0.3111111111111111,0.466820987654321,0.13780864197530865,36,3,6,3,26142.0,0,26142.0,0.651,3969,78,0.902,0.0
44,4,0.043055555555555555,0.07145061728395062,0.10679012345679012,33,5,3,6,1438.3,0,1438.3,0.676,2316,48,0.5,0.0
56,3,0.20030864197530865,0.07145061728395062,0.34969135802469137,44,4,3,2,1667.0,595,1072.0,0.63,2424,40,0.481,0.357
30,0,0.15092592592592594,0.38796296296296295,0.34969135802469137,36,1,1,1,2367.0,1220,1147.0,1.04,5568,90,0.957,0.515
41,1,0.20030864197530865,0.38796296296296295,0.17885802469135803,31,6,3,2,4969.0,838,4131.0,0.591,1489,32,0.455,0.169
53,1,0.09907407407407408,0.38796296296296295,0.34969135802469137,38,3,3,2,3895.0,1981,1914.0,0.839,16023,119,0.725,0.509
65,0,0.20030864197530865,0.466820987654321,0.17885802469135803,46,6,1,3,5877.0,1697,4180.0,1.058,2494,58,0.706,0.289
41,3,0.3111111111111111,0.07145061728395062,0.34969135802469137,13,1,3,2,6077.0,1421,4656.0,0.739,12489,97,0.764,0.234
47,4,0.20030864197530865,0.38796296296296295,0.17885802469135803,39,3,1,0,1746.0,0,1746.0,0.763,4543,75,0.974,0.0
29,1,0.09907407407407408,0.38796296296296295,0.13780864197530865,36,5,3,2,5346.0,0,5346.0,0.928,3253,80,0.818,0.0
38,2,0.20030864197530865,0.38796296296296295,0.34969135802469137,27,6,1,3,2096.0,1567,529.0,0.778,1559,49,1.042,0.748
47,4,0.15092592592592594,0.07145061728395062,0.34969135802469137,34,6,2,4,2424.0,0,2424.0,0.662,3890,66,0.65,0.0
41,4,0.050617283950617285,0.466820987654321,0.15246913580246912,36,1,2,2,21751.0,1573,20178.0,0.878,8332,102,0.569,0.072
47,1,0.15092592592592594,0.07376543209876543,0.15246913580246912,38,5,3,5,18432.0,1422,17010.0,1.357,2748,58,0.933,0.077
49,3,0.050617283950617285,0.466820987654321,0.17885802469135803,41,6,2,2,1869.0,758,1111.0,0.91,1549,34,0.478,0.406
49,3,0.15092592592592594,0.466820987654321,0.13780864197530865,36,6,3,3,7451.0,1542,5909.0,0.684,4960,97,0.565,0.207
51,1,0.09907407407407408,0.466820987654321,0.10679012345679012,38,3,2,4,6182.0,1516,4666.0,1.137,3801,61,0.968,0.245
50,1,0.3111111111111111,0.07145061728395062,0.34969135802469137,32,6,1,3,2652.0,1911,741.0,0.831,4816,79,0.881,0.721
47,4,0.043055555555555555,0.38796296296296295,0.15246913580246912,36,3,1,1,18037.0,0,18037.0,0.74,1387,36,0.333,0.0
53,2,0.09907407407407408,0.38796296296296295,0.15246913580246912,42,4,2,2,1575.0,0,1575.0,1.32,4241,77,0.974,0.0
49,1,0.3111111111111111,0.38796296296296295,0.13780864197530865,40,6,3,3,6481.0,1569,4912.0,0.692,15937,119,0.803,0.242
50,3,0.15092592592592594,0.466820987654321,0.15246913580246912,39,5,3,4,13824.0,1582,12242.0,0.522,4630,74,0.644,0.114
54,3,0.09907407407407408,0.38796296296296295,0.34969135802469137,36,4,4,2,2957.0,1408,1549.0,0.667,4280,82,0.783,0.476
43,5,0.15092592592592594,0.38796296296296295,0.17885802469135803,33,4,3,4,5330.0,1161,4169.0,0.558,1441,43,0.387,0.218
48,3,0.050617283950617285,0.466820987654321,0.17885802469135803,37,4,1,2,6725.0,493,6232.0,0.72,13891,106,0.606,0.073
43,3,0.15092592592592594,0.07145061728395062,0.13780864197530865,32,4,1,3,2476.0,1944,532.0,0.881,4025,65,0.585,0.785
38,3,0.3111111111111111,0.466820987654321,0.34969135802469137,27,3,2,3,10343.0,2070,8273.0,0.747,14805,115,0.769,0.2
47,3,0.1449074074074074,0.38796296296296295,0.17885802469135803,35,6,5,2,4543.0,1028,3515.0,0.799,4093,77,0.571,0.226
48,4,0.043055555555555555,0.07376543209876543,0.17885802469135803,35,4,3,2,3646.0,1047,2599.0,0.633,1969,38,0.52,0.287
51,3,0.20030864197530865,0.466820987654321,0.13780864197530865,31,3,3,3,8989.0,0,8989.0,0.47,2031,53,1.038,0.0
34,4,0.15092592592592594,0.38796296296296295,0.34969135802469137,23,1,3,2,7664.0,1785,5879.0,0.947,15077,126,0.8,0.233
58,3,0.09907407407407408,0.466820987654321,0.07438271604938272,54,5,1,4,3452.0,2088,1364.0,0.768,1008,21,0.4,0.605
33,2,0.09907407407407408,0.466820987654321,0.15246913580246912,36,3,1,2,2355.0,1773,582.0,0.774,1765,27,0.929,0.753
47,2,0.1449074074074074,0.466820987654321,0.17885802469135803,39,2,2,2,3471.0,0,3471.0,0.871,14381,115,0.742,0.0
54,2,0.09907407407407408,0.38796296296296295,0.10679012345679012,36,1,3,3,8827.0,0,8827.0,0.782,2643,50,0.515,0.0
59,2,0.20030864197530865,0.466820987654321,0.10679012345679012,51,3,3,3,3875.0,1397,2478.0,0.573,2312,49,0.581,0.361
43,3,0.20030864197530865,0.466820987654321,0.10679012345679012,31,3,3,1,2692.0,2039,653.0,0.853,4622,73,0.78,0.757
62,0,0.20030864197530865,0.38796296296296295,0.34969135802469137,50,3,3,3,3989.0,0,3989.0,0.997,4274,68,0.545,0.0
33,1,0.20030864197530865,0.07376543209876543,0.17885802469135803,28,6,1,3,2507.0,1592,915.0,0.691,4355,79,0.837,0.635
36,2,0.3111111111111111,0.466820987654321,0.13780864197530865,28,6,2,2,2540.0,1402,1138.0,1.127,2384,61,0.794,0.552
52,0,0.09907407407407408,0.466820987654321,0.07438271604938272,47,2,1,1,34516.0,1464,33052.0,0.689,7690,87,0.673,0.042
52,1,0.20030864197530865,0.466820987654321,0.34969135802469137,44,1,1,1,2563.0,1765,798.0,0.857,4515,77,0.925,0.689
39,2,0.20030864197530865,0.466820987654321,0.34969135802469137,36,1,3,1,2816.0,2517,299.0,0.742,4817,87,0.776,0.894
60,1,0.3111111111111111,0.38796296296296295,0.34969135802469137,55,4,1,0,2346.0,2150,196.0,0.666,4592,90,0.8,0.916
50,2,0.3111111111111111,0.466820987654321,0.07438271604938272,43,3,1,3,20114.0,0,20114.0,0.82,4740,88,0.796,0.0
40,4,0.20030864197530865,0.38796296296296295,0.17885802469135803,29,5,2,3,1554.0,412,1142.0,0.568,2341,43,0.483,0.265
44,0,0.15092592592592594,0.466820987654321,0.34969135802469137,34,1,3,3,9070.0,1273,7797.0,0.637,15211,129,0.743,0.14
48,3,0.3111111111111111,0.07145061728395062,0.13780864197530865,36,3,3,2,6703.0,1252,5451.0,0.625,1843,44,0.63,0.187
53,1,0.3111111111111111,0.38796296296296295,0.17885802469135803,39,3,3,2,4930.0,2227,2703.0,0.801,4224,77,0.791,0.452
61,0,0.09907407407407408,0.38796296296296295,0.15246913580246912,50,2,4,3,21398.0,0,21398.0,0.695,3119,53,0.767,0.0
49,4,0.043055555555555555,0.466820987654321,0.10679012345679012,39,4,4,1,2333.0,1414,919.0,0.632,5137,89,0.679,0.606
42,4,0.3111111111111111,0.38796296296296295,0.13780864197530865,36,5,1,0,2727.0,834,1893.0,0.568,1294,26,0.444,0.306
40,2,0.1449074074074074,0.466820987654321,0.10679012345679012,29,5,3,3,13126.0,0,13126.0,0.725,4496,61,0.848,0.0
41,2,0.15092592592592594,0.07376543209876543,0.17885802469135803,25,4,2,3,4277.0,2186,2091.0,0.804,8764,69,0.683,0.511
45,4,0.050617283950617285,0.38796296296296295,0.17885802469135803,35,3,5,2,1850.0,621,1229.0,0.682,4234,74,0.682,0.336
35,1,0.15092592592592594,0.466820987654321,0.17885802469135803,26,6,4,4,2045.0,1707,338.0,0.577,2183,39,0.696,0.835
46,2,0.3111111111111111,0.07376543209876543,0.13780864197530865,41,2,2,3,7064.0,1234,5830.0,0.955,13791,103,0.585,0.175
65,0,0.09907407407407408,0.07376543209876543,0.34969135802469137,42,5,3,2,9706.0,1968,7738.0,1.022,3435,58,0.706,0.203
26,0,0.09907407407407408,0.466820987654321,0.17885802469135803,13,2,3,3,2010.0,1070,940.0,0.906,3625,85,0.635,0.532
43,3,0.043055555555555555,0.38796296296296295,0.17885802469135803,35,2,6,3,4970.0,1588,3382.0,0.669,4436,83,0.804,0.32
48,2,0.1449074074074074,0.38796296296296295,0.17885802469135803,34,2,3,1,3072.0,1734,1338.0,0.754,4540,78,0.857,0.564
44,2,0.20030864197530865,0.466820987654321,0.34969135802469137,32,4,2,3,2485.0,1489,996.0,0.779,3697,77,0.833,0.599
48,5,0.1449074074074074,0.466820987654321,0.17885802469135803,43,4,1,3,2866.0,921,1945.0,0.654,4615,72,0.6,0.321
39,3,0.3111111111111111,0.466820987654321,0.34969135802469137,32,5,6,3,3221.0,0,3221.0,0.678,1765,40,0.6,0.0
41,3,0.20030864197530865,0.38796296296296295,0.17885802469135803,31,3,3,2,1438.3,913,525.3,0.981,4300,68,0.619,0.635
43,5,0.20030864197530865,0.466820987654321,0.13780864197530865,36,5,2,1,2810.0,2384,426.0,0.859,4875,97,0.764,0.848
45,2,0.1449074074074074,0.466820987654321,0.13780864197530865,36,5,3,2,2221.0,1343,878.0,0.869,1338,30,1.308,0.605
54,3,0.20030864197530865,0.466820987654321,0.34969135802469137,41,5,4,4,3161.0,1220,1941.0,0.82,2412,62,0.824,0.386
44,3,0.1449074074074074,0.07145061728395062,0.34969135802469137,36,6,2,4,1713.0,0,1713.0,0.678,3999,66,1.062,0.0
48,2,0.043055555555555555,0.38796296296296295,0.17885802469135803,42,6,3,2,2760.0,0,2760.0,0.576,1759,34,0.214,0.0
59,1,0.09907407407407408,0.38796296296296295,0.10679012345679012,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309
52,2,0.1449074074074074,0.38796296296296295,0.07438271604938272,36,3,2,1,2507.0,1259,1248.0,0.85,4461,73,0.921,0.502
39,5,0.15092592592592594,0.466820987654321,0.17885802469135803,31,3,3,6,3333.0,1867,1466.0,0.947,3348,50,0.282,0.56
29,1,0.3111111111111111,0.466820987654321,0.15246913580246912,14,5,3,2,14853.0,0,14853.0,1.025,1800,41,0.519,0.0
53,2,0.20030864197530865,0.466820987654321,0.34969135802469137,36,6,3,2,3918.0,2517,1401.0,0.47,2115,42,0.448,0.642
32,1,0.20030864197530865,0.466820987654321,0.10679012345679012,22,3,2,3,3413.0,2517,896.0,0.984,4355,71,0.919,0.737
49,3,0.3111111111111111,0.38796296296296295,0.34969135802469137,42,5,2,3,2608.0,2455,153.0,0.886,4776,85,0.889,0.941
50,3,0.050617283950617285,0.466820987654321,0.13780864197530865,45,6,4,3,2049.0,0,2049.0,0.974,2703,54,1.0,0.0
48,2,0.043055555555555555,0.38796296296296295,0.34969135802469137,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283
56,3,0.3111111111111111,0.38796296296296295,0.34969135802469137,49,4,3,1,2433.0,1947,486.0,0.816,4269,88,0.76,0.8
50,1,0.3111111111111111,0.466820987654321,0.15246913580246912,45,3,2,2,16813.0,1185,15628.0,0.552,1482,46,0.643,0.07
45,3,0.050617283950617285,0.466820987654321,0.15246913580246912,39,6,2,2,29003.0,2323,26680.0,0.671,1676,36,0.714,0.08
41,2,0.09907407407407408,0.466820987654321,0.34969135802469137,31,4,2,3,9759.0,2038,7721.0,0.622,4226,77,0.638,0.209
55,3,0.3111111111111111,0.38796296296296295,0.34969135802469137,29,6,1,2,7361.0,1309,6052.0,0.504,1175,34,0.7,0.178
34,1,0.09907407407407408,0.466820987654321,0.13780864197530865,23,3,2,2,5510.0,1604,3906.0,0.551,1995,53,0.262,0.291
38,1,0.3111111111111111,0.466820987654321,0.10679012345679012,29,3,3,3,8953.0,0,8953.0,0.403,1982,43,0.303,0.0
58,3,0.20030864197530865,0.38796296296296295,0.07438271604938272,53,4,1,2,6103.0,1798,4305.0,0.705,1468,34,0.619,0.295
41,3,0.20030864197530865,0.07145061728395062,0.17885802469135803,33,4,3,4,1639.0,0,1639.0,0.481,2242,44,0.571,0.0
49,3,0.3111111111111111,0.07376543209876543,0.13780864197530865,30,6,1,2,2536.0,1823,713.0,0.703,1468,23,0.353,0.719
47,3,0.043055555555555555,0.38796296296296295,0.34969135802469137,35,4,3,2,1842.0,0,1842.0,0.726,4165,67,0.634,0.0
61,0,0.050617283950617285,0.466820987654321,0.10679012345679012,53,6,2,3,14434.0,1927,12507.0,2.675,1731,32,3.571,0.134
59,0,0.20030864197530865,0.38796296296296295,0.10679012345679012,36,4,3,1,10457.0,2148,8309.0,0.737,4649,74,0.947,0.205
39,2,0.15092592592592594,0.466820987654321,0.17885802469135803,26,6,1,2,5510.0,2027,3483.0,0.898,1980,42,0.68,0.368
52,1,0.09907407407407408,0.38796296296296295,0.34969135802469137,41,5,3,6,1764.0,0,1764.0,0.824,2740,47,0.343,0.0
53,2,0.15092592592592594,0.38796296296296295,0.34969135802469137,36,3,3,4,2575.0,411,2164.0,0.833,2423,43,0.593,0.16
46,3,0.20030864197530865,0.466820987654321,0.07438271604938272,35,2,2,3,4916.0,1122,3794.0,0.659,4813,87,0.706,0.228
39,1,0.3111111111111111,0.38796296296296295,0.34969135802469137,23,4,3,3,2533.0,0,2533.0,0.998,5128,74,0.947,0.0
38,3,0.3111111111111111,0.466820987654321,0.10679012345679012,27,6,2,2,2425.0,1396,1029.0,0.899,4568,74,0.897,0.576
44,1,0.3111111111111111,0.38796296296296295,0.17885802469135803,38,3,2,5,4142.0,2517,1625.0,0.809,2104,44,0.833,0.608
62,1,0.3111111111111111,0.38796296296296295,0.13780864197530865,54,4,1,4,13284.0,607,12677.0,0.857,4942,76,0.652,0.046
53,3,0.15092592592592594,0.466820987654321,0.15246913580246912,33,3,2,3,2753.0,1811,942.0,0.977,1038,25,2.571,0.658
62,0,0.20030864197530865,0.38796296296296295,0.34969135802469137,36,6,2,1,3749.0,1980,1769.0,0.706,5083,69,0.643,0.528
41,4,0.20030864197530865,0.07145061728395062,0.15246913580246912,36,4,3,2,23124.0,1746,21378.0,0.807,1959,50,0.724,0.076
51,1,0.1449074074074074,0.38796296296296295,0.17885802469135803,46,5,3,2,2284.0,1674,610.0,0.784,4885,86,0.83,0.733
42,4,0.09907407407407408,0.38796296296296295,0.13780864197530865,23,2,3,1,3311.0,841,2470.0,0.7,4559,80,0.905,0.254
38,1,0.3111111111111111,0.38796296296296295,0.34969135802469137,22,3,3,3,2484.0,2149,335.0,0.669,1200,28,0.647,0.865
48,2,0.043055555555555555,0.38796296296296295,0.10679012345679012,36,4,2,3,3137.0,860,2277.0,0.304,1618,34,0.097,0.274
41,3,0.3111111111111111,0.466820987654321,0.34969135802469137,36,2,2,3,1593.0,0,1593.0,0.61,4853,78,0.592,0.0
51,3,0.20030864197530865,0.38796296296296295,0.17885802469135803,36,4,3,4,5000.0,942,4058.0,0.604,4077,81,0.653,0.188
42,3,0.1449074074074074,0.466820987654321,0.07438271604938272,28,2,3,1,19192.0,1507,17685.0,0.594,15615,125,0.736,0.079
43,4,0.20030864197530865,0.07145061728395062,0.34969135802469137,39,3,3,3,2786.0,1793,993.0,0.803,3646,68,0.659,0.644
49,2,0.09907407407407408,0.38796296296296295,0.17885802469135803,36,3,2,1,6371.0,1946,4425.0,0.582,3592,79,0.756,0.305
53,3,0.1449074074074074,0.466820987654321,0.10679012345679012,36,6,2,2,2447.0,1558,889.0,0.511,1716,38,0.462,0.637
34,2,0.1449074074074074,0.38796296296296295,0.07438271604938272,13,6,3,2,4369.0,2049,2320.0,0.865,3259,80,0.6,0.469
40,2,0.15092592592592594,0.466820987654321,0.13780864197530865,34,6,3,0,3269.0,1601,1668.0,1.168,3966,74,0.947,0.49
52,1,0.3111111111111111,0.07376543209876543,0.10679012345679012,35,3,2,4,13169.0,1499,11670.0,0.603,4370,83,0.537,0.114
41,2,0.15092592592592594,0.38796296296296295,0.15246913580246912,28,1,2,3,13679.0,2267,11412.0,1.232,15180,103,0.689,0.166
57,3,0.043055555555555555,0.38796296296296295,0.34969135802469137,44,5,3,2,1737.0,813,924.0,0.756,3669,58,0.812,0.468
40,4,0.3111111111111111,0.466820987654321,0.15246913580246912,36,3,3,2,2165.0,1465,700.0,0.622,3672,64,0.73,0.677
41,3,0.20030864197530865,0.07376543209876543,0.13780864197530865,32,1,2,1,4549.0,2109,2440.0,0.953,8642,85,0.7,0.464
38,2,0.20030864197530865,0.466820987654321,0.07438271604938272,29,4,1,2,2818.0,1656,1162.0,1.404,2916,45,0.957,0.588
49,2,0.1449074074074074,0.466820987654321,0.34969135802469137,38,6,3,3,2468.0,0,2468.0,1.057,3371,62,0.676,0.0
57,2,0.1449074074074074,0.38796296296296295,0.07438271604938272,46,3,2,3,34516.0,1244,33272.0,0.606,15176,126,0.8,0.036
49,2,0.1449074074074074,0.466820987654321,0.15246913580246912,39,2,3,1,15894.0,1293,14601.0,0.693,14256,118,0.735,0.081
35,1,0.15092592592592594,0.466820987654321,0.34969135802469137,29,4,2,3,1438.3,856,582.3,0.792,4432,92,0.736,0.595
65,2,0.15092592592592594,0.38796296296296295,0.34969135802469137,36,4,2,3,2954.0,2517,437.0,0.619,1909,28,0.474,0.852
44,4,0.3111111111111111,0.466820987654321,0.07438271604938272,32,6,3,4,34516.0,2517,31999.0,0.765,4228,83,0.596,0.073
40,3,0.1449074074074074,0.07145061728395062,0.34969135802469137,30,2,5,2,2481.0,2119,362.0,0.801,8097,88,0.63,0.854
51,1,0.15092592592592594,0.38796296296296295,0.15246913580246912,34,4,3,3,3554.0,1563,1991.0,0.893,3640,59,0.735,0.44
53,2,0.1449074074074074,0.466820987654321,0.10679012345679012,36,4,3,3,2162.0,1592,570.0,0.547,1736,42,0.615,0.736
43,4,0.050617283950617285,0.07145061728395062,0.15246913580246912,30,2,5,3,5639.0,1547,4092.0,1.087,647,15,0.364,0.274
35,3,0.050617283950617285,0.07145061728395062,0.15246913580246912,29,2,1,3,17030.0,1911,15119.0,0.528,715,25,0.562,0.112
46,3,0.15092592592592594,0.466820987654321,0.34969135802469137,38,4,3,3,4317.0,2517,1800.0,0.944,1619,36,1.0,0.583
50,2,0.15092592592592594,0.38796296296296295,0.34969135802469137,32,4,3,1,1438.3,0,1438.3,0.815,4598,78,0.902,0.0
47,4,0.1449074074074074,0.466820987654321,0.17885802469135803,36,2,1,1,2155.0,1119,1036.0,0.815,5441,91,0.717,0.519
48,1,0.3111111111111111,0.38796296296296295,0.34969135802469137,41,6,2,4,3001.0,482,2519.0,0.814,2403,42,0.615,0.161
48,3,0.20030864197530865,0.07376543209876543,0.34969135802469137,36,1,1,1,2185.0,1495,690.0,0.924,4906,83,0.804,0.684
50,2,0.20030864197530865,0.466820987654321,0.17885802469135803,45,6,3,3,1438.3,0,1438.3,0.707,4670,82,0.864,0.0
30,2,0.15092592592592594,0.07376543209876543,0.07438271604938272,14,3,2,3,1548.0,0,1548.0,0.828,2611,64,0.455,0.0
41,5,0.3111111111111111,0.466820987654321,0.13780864197530865,36,4,4,3,4575.0,1344,3231.0,0.46,4726,64,0.561,0.294
54,3,0.3111111111111111,0.466820987654321,0.15246913580246912,36,2,3,1,34516.0,761,33755.0,0.838,8444,68,0.744,0.022
55,2,0.3111111111111111,0.38796296296296295,0.15246913580246912,36,5,1,1,34516.0,1316,33200.0,0.818,3542,60,0.714,0.038
37,3,0.050617283950617285,0.466820987654321,0.34969135802469137,26,5,3,2,1910.0,1164,746.0,0.744,2028,39,1.053,0.609
55,2,0.1449074074074074,0.466820987654321,0.07438271604938272,48,5,2,3,30967.0,817,30150.0,0.378,1473,35,0.522,0.026
54,1,0.1449074074074074,0.38796296296296295,0.17885802469135803,43,1,3,2,9525.0,2517,7008.0,0.669,4804,79,0.881,0.264
38,3,0.20030864197530865,0.466820987654321,0.13780864197530865,26,5,4,2,5824.0,1542,4282.0,0.827,1801,44,0.571,0.265
41,3,0.3111111111111111,0.07376543209876543,0.13780864197530865,27,5,2,2,5784.0,0,5784.0,0.851,4173,80,0.86,0.0
48,2,0.15092592592592594,0.466820987654321,0.34969135802469137,36,2,1,2,3329.0,0,3329.0,0.814,14893,98,0.815,0.0
