Customer_Age,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
46,4,0.3111111111111111,0.38796296296296295,0.15246913580246912,36,3,1,4,1818.0,0,1818.0,0.672,2308,44,0.467,0.0
51,3,0.20030864197530865,0.466820987654321,0.34969135802469137,32,6,3,3,2943.0,2131,812.0,0.597,4554,75,0.562,0.724
39,4,0.050617283950617285,0.466820987654321,0.07438271604938272,29,6,3,3,8700.0,1742,6958.0,0.454,2306,50,0.613,0.2
45,3,0.20030864197530865,0.38796296296296295,0.17885802469135803,36,4,2,2,1912.0,1281,631.0,0.693,5046,79,0.717,0.67
39,2,0.3111111111111111,0.38796296296296295,0.34969135802469137,29,3,3,2,10024.0,913,9111.0,0.568,3906,78,0.592,0.091
44,0,0.20030864197530865,0.07376543209876543,0.15246913580246912,34,5,2,2,5293.0,1236,4057.0,0.848,4572,90,0.8,0.234
50,2,0.050617283950617285,0.466820987654321,0.15246913580246912,45,6,3,2,1867.0,1478,389.0,0.727,4097,70,0.707,0.792
42,3,0.3111111111111111,0.466820987654321,0.15246913580246912,36,1,1,2,30117.0,2129,27988.0,0.769,7930,91,0.542,0.071
33,1,0.1449074074074074,0.38796296296296295,0.34969135802469137,36,5,3,3,8398.0,1875,6523.0,0.727,16706,123,0.757,0.223
52,2,0.3111111111111111,0.466820987654321,0.34969135802469137,45,4,3,1,2261.0,1127,1134.0,0.814,4456,68,0.789,0.498
40,4,0.3111111111111111,0.07376543209876543,0.07438271604938272,30,5,3,3,25188.0,1295,23893.0,0.557,1513,38,0.583,0.051
44,2,0.3111111111111111,0.466820987654321,0.34969135802469137,36,5,1,3,4473.0,0,4473.0,0.543,4047,56,0.75,0.0
59,1,0.15092592592592594,0.466820987654321,0.34969135802469137,52,6,3,3,2308.0,2094,214.0,0.722,4869,77,0.75,0.907
58,2,0.3111111111111111,0.466820987654321,0.17885802469135803,48,2,3,3,4085.0,2238,1847.0,0.568,596,15,0.5,0.548
41,4,0.3111111111111111,0.466820987654321,0.34969135802469137,26,4,2,2,3159.0,0,3159.0,0.916,2925,46,0.353,0.0
31,1,0.1449074074074074,0.466820987654321,0.34969135802469137,20,6,2,2,1438.3,0,1438.3,0.706,2614,49,0.531,0.0
45,1,0.1449074074074074,0.466820987654321,0.34969135802469137,35,3,3,2,1438.3,1080,358.3,0.802,4425,79,0.717,0.751
50,3,0.050617283950617285,0.38796296296296295,0.07438271604938272,31,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.459
45,3,0.15092592592592594,0.38796296296296295,0.10679012345679012,32,6,3,4,9294.0,2000,7294.0,0.637,4431,82,0.673,0.215
36,2,0.050617283950617285,0.466820987654321,0.34969135802469137,25,5,2,3,1691.0,0,1691.0,0.865,2716,63,0.703,0.0
50,4,0.3111111111111111,0.466820987654321,0.15246913580246912,38,5,1,3,4601.0,2517,2084.0,0.775,5056,80,0.778,0.547
57,2,0.1449074074074074,0.466820987654321,0.10679012345679012,43,2,1,2,2363.0,1876,487.0,0.795,4984,85,0.667,0.794
46,2,0.20030864197530865,0.07145061728395062,0.10679012345679012,32,4,1,3,7966.0,1423,6543.0,0.987,3780,75,0.923,0.179
47,1,0.20030864197530865,0.466820987654321,0.07438271604938272,41,3,1,4,27858.0,1314,26544.0,0.676,1772,53,0.559,0.047
63,1,0.3111111111111111,0.466820987654321,0.17885802469135803,56,2,1,2,2619.0,1779,840.0,1.259,1450,37,0.947,0.679
48,2,0.20030864197530865,0.38796296296296295,0.34969135802469137,36,3,3,3,5483.0,535,4948.0,0.681,2051,49,0.633,0.098
53,3,0.15092592592592594,0.466820987654321,0.17885802469135803,41,6,1,2,1595.0,870,725.0,0.694,1745,41,0.577,0.545
38,2,0.20030864197530865,0.466820987654321,0.10679012345679012,27,5,2,1,14831.0,1302,13529.0,0.916,4467,73,0.698,0.088
46,4,0.1449074074074074,0.466820987654321,0.34969135802469137,30,3,3,1,2479.0,1759,720.0,0.81,4562,86,0.72,0.71
45,3,0.09907407407407408,0.38796296296296295,0.15246913580246912,33,1,3,3,34516.0,0,34516.0,1.492,2534,43,0.433,0.0
45,4,0.3111111111111111,0.38796296296296295,0.15246913580246912,40,4,3,0,6363.0,1029,5334.0,0.838,1542,16,1.286,0.162
38,2,0.09907407407407408,0.38796296296296295,0.17885802469135803,20,6,1,3,11068.0,1254,9814.0,0.418,3812,64,0.641,0.113
34,1,0.043055555555555555,0.466820987654321,0.10679012345679012,25,4,3,3,2318.0,2069,249.0,1.399,2689,57,0.781,0.893
41,3,0.15092592592592594,0.466820987654321,0.15246913580246912,34,4,4,1,13535.0,1291,12244.0,0.653,1028,21,1.625,0.095
42,4,0.1449074074074074,0.38796296296296295,0.15246913580246912,36,3,2,3,10374.0,599,9775.0,0.635,4240,63,0.853,0.058
32,0,0.20030864197530865,0.466820987654321,0.13780864197530865,26,5,2,3,5397.0,1784,3613.0,0.904,2056,49,0.633,0.331
46,3,0.09907407407407408,0.466820987654321,0.10679012345679012,40,3,3,3,10600.0,0,10600.0,0.777,4697,67,0.523,0.0
44,4,0.3111111111111111,0.466820987654321,0.13780864197530865,24,2,2,2,4752.0,0,4752.0,0.679,7517,76,0.617,0.0
36,3,0.3111111111111111,0.38796296296296295,0.34969135802469137,31,3,2,3,2937.0,2159,778.0,0.67,2511,51,0.7,0.735
46,3,0.043055555555555555,0.38796296296296295,0.34969135802469137,36,1,3,5,15164.0,532,14632.0,0.858,8356,68,0.478,0.035
43,4,0.3111111111111111,0.466820987654321,0.34969135802469137,37,4,3,2,4724.0,2056,2668.0,0.423,1232,31,0.55,0.435
56,1,0.09907407407407408,0.466820987654321,0.10679012345679012,36,6,2,2,4263.0,0,4263.0,0.64,4876,70,1.188,0.0
43,4,0.1449074074074074,0.466820987654321,0.07438271604938272,36,1,2,1,34516.0,1816,32700.0,0.995,15226,113,0.712,0.053
35,3,0.1449074074074074,0.466820987654321,0.34969135802469137,25,4,1,2,2149.0,1118,1031.0,0.903,1581,30,1.0,0.52
36,3,0.3111111111111111,0.38796296296296295,0.17885802469135803,28,3,2,3,3701.0,969,2732.0,1.079,3222,86,0.623,0.262
54,1,0.3111111111111111,0.38796296296296295,0.10679012345679012,41,3,3,3,1874.0,0,1874.0,0.806,2535,55,0.618,0.0
49,3,0.1449074074074074,0.466820987654321,0.07438271604938272,37,6,3,3,7753.0,1643,6110.0,0.798,3367,65,0.806,0.212
53,2,0.15092592592592594,0.38796296296296295,0.34969135802469137,41,5,1,3,2329.0,2290,39.0,0.533,4609,76,0.767,0.983
57,3,0.1449074074074074,0.466820987654321,0.34969135802469137,36,6,2,3,3136.0,1422,1714.0,0.591,1260,34,0.889,0.453
58,2,0.3111111111111111,0.38796296296296295,0.34969135802469137,47,1,1,2,2127.0,0,2127.0,0.735,4401,65,0.667,0.0
46,4,0.1449074074074074,0.466820987654321,0.34969135802469137,36,3,3,3,1438.3,0,1438.3,0.346,1517,38,0.407,0.0
59,1,0.09907407407407408,0.466820987654321,0.13780864197530865,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214
58,2,0.15092592592592594,0.07376543209876543,0.13780864197530865,52,6,2,3,20410.0,1196,19214.0,0.726,3525,78,0.733,0.059
50,3,0.15092592592592594,0.466820987654321,0.34969135802469137,34,6,1,3,7623.0,2517,5106.0,1.007,1367,29,1.071,0.33
39,0,0.20030864197530865,0.38796296296296295,0.34969135802469137,23,5,3,2,3279.0,0,3279.0,0.765,5048,75,0.923,0.0
39,1,0.20030864197530865,0.07145061728395062,0.17885802469135803,28,5,2,4,2222.0,0,2222.0,0.843,4792,62,0.722,0.0
57,3,0.09907407407407408,0.38796296296296295,0.10679012345679012,39,4,1,2,7469.0,1752,5717.0,0.923,2050,46,0.917,0.235
48,2,0.09907407407407408,0.38796296296296295,0.34969135802469137,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.714,0.76
53,1,0.09907407407407408,0.466820987654321,0.15246913580246912,36,2,2,2,34516.0,1484,33032.0,1.015,16373,114,0.9,0.043
43,3,0.09907407407407408,0.38796296296296295,0.34969135802469137,33,4,2,2,5702.0,2165,3537.0,0.79,14970,120,0.935,0.38
46,3,0.20030864197530865,0.07145061728395062,0.15246913580246912,35,5,3,2,2570.0,1764,806.0,0.786,4442,85,0.771,0.686
49,4,0.15092592592592594,0.38796296296296295,0.34969135802469137,29,1,3,2,3919.0,2278,1641.0,0.672,7685,85,0.518,0.581
46,3,0.3111111111111111,0.07376543209876543,0.15246913580246912,40,6,3,3,3673.0,2292,1381.0,0.637,1257,34,0.545,0.624
47,4,0.15092592592592594,0.38796296296296295,0.17885802469135803,36,3,3,3,5762.0,1890,3872.0,0.938,3814,88,0.66,0.328
43,4,0.20030864197530865,0.07376543209876543,0.15246913580246912,36,3,3,2,34516.0,1048,33468.0,0.864,4192,73,0.738,0.03
35,2,0.3111111111111111,0.38796296296296295,0.10679012345679012,27,4,3,0,3280.0,1806,1474.0,0.963,2534,78,0.95,0.551
47,4,0.3111111111111111,0.07376543209876543,0.17885802469135803,30,1,1,1,1438.3,601,837.3,1.0,4669,83,0.729,0.418
55,2,0.3111111111111111,0.38796296296296295,0.34969135802469137,43,1,3,1,1745.0,1168,577.0,0.701,4562,67,0.634,0.669
33,2,0.20030864197530865,0.466820987654321,0.34969135802469137,27,3,2,3,7185.0,0,7185.0,1.504,2679,45,0.8,0.0
52,1,0.20030864197530865,0.466820987654321,0.34969135802469137,35,1,3,3,1959.0,1022,937.0,0.78,7847,65,0.857,0.522
35,2,0.15092592592592594,0.07376543209876543,0.10679012345679012,31,2,2,2,19033.0,1555,17478.0,1.001,16033,116,0.812,0.082
41,2,0.20030864197530865,0.466820987654321,0.13780864197530865,36,6,2,2,4499.0,0,4499.0,0.765,4906,75,0.667,0.0
58,1,0.1449074074074074,0.466820987654321,0.17885802469135803,36,2,4,3,1438.3,537,901.3,0.819,715,13,0.182,0.373
26,0,0.1449074074074074,0.38796296296296295,0.34969135802469137,36,4,3,4,2665.0,1567,1098.0,0.586,2514,64,0.455,0.588
65,1,0.050617283950617285,0.466820987654321,0.17885802469135803,52,5,3,3,2155.0,0,2155.0,1.423,1655,27,1.25,0.0
47,2,0.050617283950617285,0.38796296296296295,0.07438271604938272,35,3,3,4,34516.0,1652,32864.0,0.756,14738,113,0.766,0.048
51,0,0.3111111111111111,0.466820987654321,0.34969135802469137,42,5,3,2,1858.0,925,933.0,1.056,3660,72,0.6,0.498
50,1,0.15092592592592594,0.38796296296296295,0.34969135802469137,40,4,1,2,2319.0,1026,1293.0,0.521,4099,74,0.721,0.442
61,0,0.3111111111111111,0.466820987654321,0.34969135802469137,49,6,2,3,1438.3,0,1438.3,0.94,840,20,0.818,0.0
47,5,0.20030864197530865,0.466820987654321,0.34969135802469137,36,5,3,1,1478.0,792,686.0,0.873,4123,67,0.489,0.536
60,1,0.1449074074074074,0.466820987654321,0.34969135802469137,54,2,2,3,13062.0,1731,11331.0,0.936,13609,108,0.565,0.133
50,2,0.1449074074074074,0.466820987654321,0.07438271604938272,40,3,1,1,34516.0,1871,32645.0,0.356,4054,75,0.364,0.054
52,4,0.3111111111111111,0.466820987654321,0.17885802469135803,33,5,2,1,5776.0,874,4902.0,0.894,4029,72,0.636,0.151
41,5,0.15092592592592594,0.38796296296296295,0.13780864197530865,32,2,3,4,34516.0,2517,31999.0,0.465,1727,35,0.458,0.073
51,4,0.09907407407407408,0.38796296296296295,0.07438271604938272,33,2,2,2,34516.0,1848,32668.0,0.775,14149,103,0.689,0.054
55,2,0.1449074074074074,0.466820987654321,0.34969135802469137,43,6,2,3,2736.0,993,1743.0,1.06,4078,85,0.977,0.363
46,4,0.09907407407407408,0.38796296296296295,0.13780864197530865,41,3,1,1,17673.0,1783,15890.0,1.003,3160,59,1.36,0.101
50,3,0.1449074074074074,0.466820987654321,0.34969135802469137,36,1,2,3,2473.0,1675,798.0,0.648,4203,73,0.872,0.677
63,1,0.3111111111111111,0.38796296296296295,0.13780864197530865,36,6,1,4,2466.0,0,2466.0,1.077,4059,66,0.65,0.0
55,3,0.09907407407407408,0.466820987654321,0.13780864197530865,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.771
53,1,0.3111111111111111,0.07376543209876543,0.34969135802469137,46,5,4,3,3424.0,1333,2091.0,0.667,4485,61,0.694,0.389
41,1,0.15092592592592594,0.07376543209876543,0.34969135802469137,30,5,2,4,2758.0,1675,1083.0,0.882,3820,72,0.636,0.607
53,5,0.15092592592592594,0.466820987654321,0.15246913580246912,48,6,1,0,9517.0,1869,7648.0,0.821,1453,26,0.857,0.196
46,2,0.20030864197530865,0.466820987654321,0.15246913580246912,30,6,3,1,11670.0,915,10755.0,0.892,4277,89,0.854,0.078
45,4,0.15092592592592594,0.466820987654321,0.17885802469135803,38,4,3,3,1862.0,845,1017.0,0.604,3520,68,0.889,0.454
57,3,0.09907407407407408,0.38796296296296295,0.17885802469135803,36,3,1,3,8184.0,1508,6676.0,0.789,4134,71,0.821,0.184
53,2,0.20030864197530865,0.38796296296296295,0.17885802469135803,47,5,2,3,1536.0,728,808.0,0.604,4133,78,0.529,0.474
46,3,0.3111111111111111,0.38796296296296295,0.34969135802469137,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878
38,3,0.20030864197530865,0.38796296296296295,0.34969135802469137,26,2,3,0,2920.0,2426,494.0,0.983,2750,41,0.367,0.831
52,1,0.3111111111111111,0.38796296296296295,0.34969135802469137,36,1,3,3,6616.0,831,5785.0,0.707,9065,85,0.735,0.126
35,1,0.050617283950617285,0.466820987654321,0.15246913580246912,27,3,3,4,25516.0,1363,24153.0,1.172,2317,38,0.727,0.053
44,1,0.09907407407407408,0.38796296296296295,0.13780864197530865,35,3,3,3,24312.0,1932,22380.0,1.312,1341,24,1.182,0.079
50,3,0.20030864197530865,0.38796296296296295,0.34969135802469137,38,3,3,1,1438.3,663,775.3,0.384,2987,73,0.622,0.461
52,1,0.1449074074074074,0.38796296296296295,0.10679012345679012,40,5,1,3,2259.0,1721,538.0,0.682,1852,38,0.81,0.762
41,3,0.09907407407407408,0.466820987654321,0.34969135802469137,37,3,1,2,1438.3,765,673.3,0.644,4053,66,0.692,0.532
52,3,0.09907407407407408,0.466820987654321,0.15246913580246912,33,3,3,4,27751.0,1018,26733.0,0.426,1427,25,0.667,0.037
46,3,0.15092592592592594,0.38796296296296295,0.17885802469135803,39,4,3,3,9110.0,2517,6593.0,1.052,5290,69,0.816,0.276
50,3,0.20030864197530865,0.466820987654321,0.15246913580246912,40,6,2,4,4514.0,2016,2498.0,0.313,4107,59,0.639,0.447
58,2,0.15092592592592594,0.07376543209876543,0.13780864197530865,36,6,1,1,1490.0,1069,421.0,0.84,3790,85,0.889,0.717
47,3,0.050617283950617285,0.38796296296296295,0.13780864197530865,36,5,3,3,5062.0,1996,3066.0,0.591,1314,40,0.429,0.394
41,5,0.20030864197530865,0.466820987654321,0.17885802469135803,36,2,1,1,19281.0,1805,17476.0,0.893,15423,110,0.692,0.094
47,3,0.20030864197530865,0.466820987654321,0.34969135802469137,36,6,2,3,6524.0,1993,4531.0,0.815,4267,66,0.886,0.305
54,1,0.15092592592592594,0.466820987654321,0.34969135802469137,40,1,1,4,1438.3,0,1438.3,0.43,1632,36,0.44,0.0
58,2,0.1449074074074074,0.38796296296296295,0.15246913580246912,52,1,2,4,3091.0,2517,574.0,0.602,1844,49,0.633,0.814
55,3,0.1449074074074074,0.466820987654321,0.13780864197530865,44,3,2,2,2323.0,0,2323.0,0.737,804,15,0.5,0.0
33,3,0.3111111111111111,0.466820987654321,0.15246913580246912,36,6,3,5,7140.0,0,7140.0,0.401,916,18,0.2,0.0
35,2,0.09907407407407408,0.38796296296296295,0.34969135802469137,18,6,2,0,2658.0,0,2658.0,0.891,4667,83,0.93,0.0
33,2,0.043055555555555555,0.466820987654321,0.13780864197530865,28,3,3,3,4049.0,0,4049.0,0.898,1742,35,1.5,0.0
44,3,0.1449074074074074,0.466820987654321,0.34969135802469137,36,2,3,1,3675.0,2517,1158.0,0.766,1913,35,0.667,0.685
30,0,0.20030864197530865,0.466820987654321,0.07438271604938272,13,3,1,4,9007.0,1965,7042.0,0.698,1925,42,0.448,0.218
45,3,0.3111111111111111,0.07376543209876543,0.10679012345679012,36,2,3,2,12406.0,1980,10426.0,0.791,8113,90,0.5,0.16
42,4,0.1449074074074074,0.466820987654321,0.10679012345679012,36,6,2,3,5557.0,2246,3311.0,0.518,2299,39,0.444,0.404
56,2,0.15092592592592594,0.466820987654321,0.13780864197530865,49,3,3,3,4058.0,793,3265.0,0.758,15865,105,0.667,0.195
43,3,0.20030864197530865,0.466820987654321,0.15246913580246912,32,6,2,3,5851.0,1660,4191.0,0.786,1572,38,0.52,0.284
56,4,0.1449074074074074,0.38796296296296295,0.10679012345679012,51,5,1,1,3334.0,1272,2062.0,1.12,4284,73,0.587,0.382
53,1,0.09907407407407408,0.38796296296296295,0.17885802469135803,47,5,3,2,6605.0,1479,5126.0,0.739,2017,47,0.679,0.224
37,2,0.3111111111111111,0.38796296296296295,0.13780864197530865,36,4,2,2,7638.0,947,6691.0,0.682,2336,58,0.611,0.124
36,0,0.15092592592592594,0.466820987654321,0.34969135802469137,19,1,2,3,13313.0,0,13313.0,1.08,15549,121,0.833,0.0
39,1,0.1449074074074074,0.466820987654321,0.17885802469135803,29,4,2,2,4323.0,1267,3056.0,1.102,3078,58,0.611,0.293
45,0,0.3111111111111111,0.466820987654321,0.13780864197530865,40,4,3,3,1438.3,0,1438.3,0.555,4869,66,0.737,0.0
55,1,0.09907407407407408,0.38796296296296295,0.34969135802469137,36,3,1,3,12633.0,1661,10972.0,0.718,14378,98,0.69,0.131
26,0,0.15092592592592594,0.38796296296296295,0.34969135802469137,13,4,2,4,2063.0,1390,673.0,0.877,2602,42,0.556,0.674
49,4,0.3111111111111111,0.466820987654321,0.34969135802469137,42,2,4,3,2575.0,2517,58.0,0.31,1874,40,0.739,0.977
47,4,0.3111111111111111,0.38796296296296295,0.07438271604938272,35,3,4,3,7015.0,0,7015.0,0.456,1799,51,0.645,0.0
41,3,0.043055555555555555,0.38796296296296295,0.15246913580246912,29,2,2,3,24001.0,1629,22372.0,0.965,9102,75,0.974,0.068
49,3,0.20030864197530865,0.466820987654321,0.15246913580246912,41,5,2,3,8051.0,2138,5913.0,0.716,4370,83,0.886,0.266
50,2,0.15092592592592594,0.38796296296296295,0.17885802469135803,36,3,3,2,2762.0,0,2762.0,0.684,2571,44,0.419,0.0
52,2,0.043055555555555555,0.466820987654321,0.15246913580246912,38,4,2,2,12878.0,1628,11250.0,0.542,1968,59,0.735,0.126
58,1,0.1449074074074074,0.38796296296296295,0.15246913580246912,54,1,3,1,5182.0,1459,3723.0,0.72,7960,112,0.697,0.282
46,2,0.20030864197530865,0.38796296296296295,0.17885802469135803,32,1,2,2,2000.0,1739,261.0,0.821,7694,85,0.7,0.87
63,0,0.1449074074074074,0.07145061728395062,0.17885802469135803,55,6,2,2,1651.0,1433,218.0,0.985,4050,58,0.611,0.868
32,2,0.3111111111111111,0.38796296296296295,0.07438271604938272,22,2,2,3,34516.0,1692,32824.0,0.983,7486,64,0.73,0.049
48,3,0.15092592592592594,0.466820987654321,0.17885802469135803,36,1,6,2,2804.0,1057,1747.0,0.576,5033,81,0.8,0.377
34,4,0.050617283950617285,0.38796296296296295,0.15246913580246912,26,3,3,2,5100.0,1786,3314.0,1.06,2375,63,0.575,0.35
50,1,0.3111111111111111,0.466820987654321,0.34969135802469137,41,4,2,3,8589.0,685,7904.0,0.858,3553,63,0.909,0.08
43,3,0.3111111111111111,0.466820987654321,0.17885802469135803,33,6,2,3,4343.0,0,4343.0,0.563,1352,35,0.944,0.0
49,2,0.15092592592592594,0.07145061728395062,0.15246913580246912,43,5,2,2,18379.0,999,17380.0,0.466,4122,70,0.707,0.054
36,2,0.15092592592592594,0.07376543209876543,0.17885802469135803,20,4,3,2,9735.0,1245,8490.0,1.079,2967,80,0.739,0.128
45,3,0.20030864197530865,0.466820987654321,0.34969135802469137,35,2,2,1,2548.0,2250,298.0,0.581,4747,77,0.791,0.883
42,2,0.050617283950617285,0.07376543209876543,0.34969135802469137,26,5,2,3,2120.0,1527,593.0,0.744,4741,86,0.72,0.72
55,1,0.20030864197530865,0.38796296296296295,0.15246913580246912,42,1,4,2,34516.0,1583,32933.0,0.824,12192,112,0.672,0.046
26,0,0.3111111111111111,0.07145061728395062,0.34969135802469137,14,3,2,1,2163.0,1942,221.0,0.582,4380,57,0.781,0.898
51,1,0.20030864197530865,0.38796296296296295,0.13780864197530865,43,2,3,2,28673.0,0,28673.0,0.537,3722,69,0.725,0.0
45,2,0.15092592592592594,0.466820987654321,0.07438271604938272,40,4,4,4,16476.0,1374,15102.0,0.459,4717,71,0.69,0.083
44,2,0.1449074074074074,0.466820987654321,0.10679012345679012,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0
53,1,0.3111111111111111,0.38796296296296295,0.34969135802469137,43,6,3,4,6189.0,0,6189.0,0.538,5004,65,0.806,0.0
57,2,0.1449074074074074,0.466820987654321,0.34969135802469137,46,2,3,2,2129.0,1139,990.0,1.025,4509,73,0.825,0.535
27,1,0.09907407407407408,0.07376543209876543,0.34969135802469137,15,5,3,2,2166.0,890,1276.0,1.024,3563,70,0.892,0.411
45,4,0.09907407407407408,0.07145061728395062,0.07438271604938272,40,3,2,2,11962.0,1025,10937.0,0.694,1907,52,0.926,0.086
43,1,0.3111111111111111,0.07376543209876543,0.10679012345679012,30,5,3,3,9535.0,660,8875.0,0.944,4210,81,0.723,0.069
46,4,0.043055555555555555,0.466820987654321,0.07438271604938272,36,3,2,5,3104.0,862,2242.0,1.057,2781,74,0.682,0.278
46,3,0.3111111111111111,0.466820987654321,0.15246913580246912,37,3,1,4,4786.0,0,4786.0,0.789,4347,69,0.683,0.0
43,5,0.15092592592592594,0.466820987654321,0.13780864197530865,36,3,5,1,7411.0,1341,6070.0,0.799,4278,80,0.633,0.181
43,5,0.1449074074074074,0.466820987654321,0.34969135802469137,30,1,3,2,3092.0,909,2183.0,0.832,4797,87,0.851,0.294
39,1,0.3111111111111111,0.38796296296296295,0.34969135802469137,24,4,3,3,2310.0,1306,1004.0,0.525,4343,74,0.682,0.565
44,2,0.20030864197530865,0.466820987654321,0.17885802469135803,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0.0
43,3,0.1449074074074074,0.466820987654321,0.15246913580246912,36,6,1,2,28634.0,926,27708.0,0.622,4549,68,0.659,0.032
52,3,0.15092592592592594,0.38796296296296295,0.34969135802469137,41,2,3,2,1438.3,787,651.3,0.601,4956,89,0.745,0.547
34,4,0.3111111111111111,0.38796296296296295,0.10679012345679012,29,6,2,2,30702.0,673,30029.0,0.721,2652,64,0.524,0.022
54,2,0.1449074074074074,0.466820987654321,0.10679012345679012,42,1,1,3,24927.0,1273,23654.0,0.743,14603,113,0.687,0.051
32,0,0.050617283950617285,0.466820987654321,0.13780864197530865,25,6,2,2,4469.0,2331,2138.0,1.006,8314,67,0.763,0.522
28,1,0.09907407407407408,0.07376543209876543,0.10679012345679012,17,5,3,2,11881.0,1488,10393.0,0.587,4865,87,0.891,0.125
52,1,0.09907407407407408,0.07145061728395062,0.34969135802469137,39,1,2,1,8506.0,0,8506.0,0.719,14289,113,0.638,0.0
48,4,0.15092592592592594,0.38796296296296295,0.17885802469135803,43,2,3,2,11272.0,1744,9528.0,0.347,1455,34,0.214,0.155
60,0,0.15092592592592594,0.38796296296296295,0.10679012345679012,36,3,3,2,3068.0,0,3068.0,0.897,4533,79,0.795,0.0
47,5,0.3111111111111111,0.466820987654321,0.34969135802469137,39,3,3,4,7128.0,1560,5568.0,0.573,1468,44,0.76,0.219
46,2,0.1449074074074074,0.38796296296296295,0.13780864197530865,35,1,1,1,5131.0,1484,3647.0,0.75,7432,92,0.559,0.289
41,4,0.20030864197530865,0.38796296296296295,0.34969135802469137,23,3,2,2,2787.0,2053,734.0,0.76,4949,76,0.551,0.737
43,4,0.1449074074074074,0.466820987654321,0.13780864197530865,37,4,1,3,3482.0,1942,1540.0,0.926,3512,63,0.853,0.558
55,2,0.20030864197530865,0.466820987654321,0.15246913580246912,36,3,2,3,6514.0,2258,4256.0,0.785,1383,20,1.857,0.347
38,2,0.20030864197530865,0.466820987654321,0.17885802469135803,36,3,3,1,2801.0,1980,821.0,0.882,1600,45,0.406,0.707
45,4,0.20030864197530865,0.38796296296296295,0.15246913580246912,34,3,2,3,15913.0,1696,14217.0,0.632,4472,86,0.792,0.107
39,1,0.3111111111111111,0.466820987654321,0.17885802469135803,27,3,1,2,2700.0,2220,480.0,1.595,2901,59,1.36,0.822
56,0,0.20030864197530865,0.07145061728395062,0.07438271604938272,49,2,2,2,34516.0,2156,32360.0,0.698,8766,78,0.814,0.062
47,4,0.050617283950617285,0.07376543209876543,0.17885802469135803,40,2,2,3,2725.0,1851,874.0,0.687,4904,85,0.7,0.679
56,1,0.1449074074074074,0.07145061728395062,0.17885802469135803,46,4,3,3,2929.0,1287,1642.0,0.497,3875,67,0.595,0.439
50,2,0.1449074074074074,0.466820987654321,0.34969135802469137,44,3,1,2,3386.0,2517,869.0,0.743,4890,65,0.667,0.743
26,1,0.20030864197530865,0.38796296296296295,0.34969135802469137,15,5,3,3,2539.0,2162,377.0,0.635,2386,47,0.382,0.852
49,4,0.20030864197530865,0.38796296296296295,0.10679012345679012,36,3,3,4,13039.0,1840,11199.0,0.793,4010,69,0.5,0.141
49,2,0.3111111111111111,0.466820987654321,0.15246913580246912,39,3,2,2,11332.0,946,10386.0,0.857,3806,65,0.667,0.083
57,0,0.1449074074074074,0.07376543209876543,0.15246913580246912,39,4,4,3,2795.0,1832,963.0,0.839,4679,67,0.861,0.655
48,4,0.20030864197530865,0.466820987654321,0.10679012345679012,38,2,3,1,3187.0,1937,1250.0,0.77,5111,90,0.667,0.608
26,0,0.1449074074074074,0.38796296296296295,0.17885802469135803,18,4,3,2,2033.0,1471,562.0,0.672,2236,55,0.41,0.724
44,2,0.3111111111111111,0.466820987654321,0.13780864197530865,36,5,6,1,5950.0,1117,4833.0,0.57,4682,89,0.679,0.188
48,2,0.20030864197530865,0.466820987654321,0.10679012345679012,27,3,1,2,4009.0,1361,2648.0,0.886,4506,80,0.86,0.339
46,3,0.20030864197530865,0.466820987654321,0.17885802469135803,42,2,2,1,10901.0,1874,9027.0,0.608,7498,90,0.5,0.172
56,5,0.09907407407407408,0.38796296296296295,0.34969135802469137,43,4,1,0,2763.0,2517,246.0,0.938,1246,31,0.824,0.911
43,5,0.3111111111111111,0.38796296296296295,0.10679012345679012,34,6,6,3,4607.0,2440,2167.0,0.646,4825,77,0.878,0.53
41,2,0.1449074074074074,0.38796296296296295,0.34969135802469137,31,5,3,3,2450.0,1490,960.0,0.747,3778,64,0.684,0.608
34,3,0.3111111111111111,0.466820987654321,0.34969135802469137,23,5,3,3,2263.0,1794,469.0,0.794,2154,37,0.542,0.793
42,2,0.3111111111111111,0.38796296296296295,0.15246913580246912,36,3,1,3,3046.0,1231,1815.0,0.692,4711,77,0.878,0.404
45,3,0.1449074074074074,0.38796296296296295,0.34969135802469137,39,5,4,1,2551.0,2253,298.0,0.688,3753,63,0.909,0.883
33,3,0.20030864197530865,0.466820987654321,0.13780864197530865,25,5,2,2,14918.0,2028,12890.0,1.342,2171,35,1.059,0.136
